,id,age,class,long,lat
521,b1619,19,28,42.99740059695293,-78.79151854439492
522,b16110,19,3,42.99740059695293,-78.79151854439492
523,b16111,22,19,42.99740059695293,-78.79151854439492
524,b16112,19,5,42.99740059695293,-78.79151854439492
525,b16113,19,27,42.99740059695293,-78.79151854439492
526,b16114,17,12,42.99740059695293,-78.79151854439492
527,b16115,22,12,42.99740059695293,-78.79151854439492
528,b16116,20,13,42.99740059695293,-78.79151854439492
529,b16117,23,4,42.99740059695293,-78.79151854439492
530,b16118,18,10,42.99740059695293,-78.79151854439492
531,b16119,21,24,42.99740059695293,-78.79151854439492
532,b16120,21,10,42.99740059695293,-78.79151854439492
533,b16121,19,0,42.99740059695293,-78.79151854439492
534,b16122,20,27,42.99740059695293,-78.79151854439492
535,b16123,18,7,42.99740059695293,-78.79151854439492
536,b16124,22,23,42.99740059695293,-78.79151854439492
537,b16125,24,27,42.99740059695293,-78.79151854439492
538,b16126,18,21,42.99740059695293,-78.79151854439492
539,b16127,21,28,42.99740059695293,-78.79151854439492
540,b16128,23,19,42.99740059695293,-78.79151854439492
541,b16129,24,10,42.99740059695293,-78.79151854439492
542,b16130,18,21,42.99740059695293,-78.79151854439492
543,b16131,21,19,42.99740059695293,-78.79151854439492
544,b1710,23,30,42.997462161886816,-78.78615414818645
545,b1711,21,10,42.997462161886816,-78.78615414818645
546,b1712,17,28,42.997462161886816,-78.78615414818645
547,b1713,21,0,42.997462161886816,-78.78615414818645
548,b1714,23,11,42.997462161886816,-78.78615414818645
549,b1715,21,15,42.997462161886816,-78.78615414818645
550,b1716,24,1,42.997462161886816,-78.78615414818645
551,b1717,21,12,42.997462161886816,-78.78615414818645
552,b1718,21,29,42.997462161886816,-78.78615414818645
553,b1719,19,25,42.997462161886816,-78.78615414818645
554,b17110,18,13,42.997462161886816,-78.78615414818645
555,b17111,23,15,42.997462161886816,-78.78615414818645
556,b17112,22,11,42.997462161886816,-78.78615414818645
557,b17113,25,11,42.997462161886816,-78.78615414818645
558,b17114,21,30,42.997462161886816,-78.78615414818645
559,b17115,17,1,42.997462161886816,-78.78615414818645
560,b17116,18,2,42.997462161886816,-78.78615414818645
561,b17117,21,26,42.997462161886816,-78.78615414818645
562,b17118,17,9,42.997462161886816,-78.78615414818645
563,b17119,17,25,42.997462161886816,-78.78615414818645
564,b17120,19,15,42.997462161886816,-78.78615414818645
565,b17121,23,3,42.997462161886816,-78.78615414818645
566,b17122,24,26,42.997462161886816,-78.78615414818645
567,b17123,19,8,42.997462161886816,-78.78615414818645
568,b17124,21,13,42.997462161886816,-78.78615414818645
569,b17125,20,17,42.997462161886816,-78.78615414818645
570,b17126,20,12,42.997462161886816,-78.78615414818645
571,b17127,19,26,42.997462161886816,-78.78615414818645
572,b17128,22,4,42.997462161886816,-78.78615414818645
573,b17129,19,0,42.997462161886816,-78.78615414818645
574,b17130,18,19,42.997462161886816,-78.78615414818645
575,b17131,18,26,42.997462161886816,-78.78615414818645
576,b1810,22,6,42.99731974200424,-78.78722279310396
577,b1811,23,14,42.99731974200424,-78.78722279310396
578,b1812,24,30,42.99731974200424,-78.78722279310396
579,b1813,20,17,42.99731974200424,-78.78722279310396
580,b1814,19,13,42.99731974200424,-78.78722279310396
581,b1815,17,13,42.99731974200424,-78.78722279310396
582,b1816,17,4,42.99731974200424,-78.78722279310396
583,b1817,20,26,42.99731974200424,-78.78722279310396
584,b1818,21,2,42.99731974200424,-78.78722279310396
585,b1819,20,4,42.99731974200424,-78.78722279310396
586,b18110,23,10,42.99731974200424,-78.78722279310396
587,b18111,21,19,42.99731974200424,-78.78722279310396
588,b18112,23,4,42.99731974200424,-78.78722279310396
589,b18113,19,8,42.99731974200424,-78.78722279310396
590,b18114,21,16,42.99731974200424,-78.78722279310396
591,b18115,19,28,42.99731974200424,-78.78722279310396
592,b18116,22,13,42.99731974200424,-78.78722279310396
593,b18117,17,6,42.99731974200424,-78.78722279310396
594,b18118,24,30,42.99731974200424,-78.78722279310396
595,b18119,24,22,42.99731974200424,-78.78722279310396
596,b18120,18,14,42.99731974200424,-78.78722279310396
597,b18121,17,1,42.99731974200424,-78.78722279310396
598,b18122,17,5,42.99731974200424,-78.78722279310396
599,b18123,20,18,42.99731974200424,-78.78722279310396
600,b18124,20,20,42.99731974200424,-78.78722279310396
601,b18125,23,24,42.99731974200424,-78.78722279310396
602,b18126,17,25,42.99731974200424,-78.78722279310396
603,b18127,19,21,42.99731974200424,-78.78722279310396
604,b18128,22,25,42.99731974200424,-78.78722279310396
605,b18129,17,10,42.99731974200424,-78.78722279310396
606,b18130,18,25,42.99731974200424,-78.78722279310396
607,b18131,18,0,42.99731974200424,-78.78722279310396
608,b1910,22,23,42.99749155138765,-78.78845150278715
609,b1911,21,8,42.99749155138765,-78.78845150278715
610,b1912,17,18,42.99749155138765,-78.78845150278715
611,b1913,21,30,42.99749155138765,-78.78845150278715
612,b1914,24,27,42.99749155138765,-78.78845150278715
613,b1915,19,7,42.99749155138765,-78.78845150278715
614,b1916,20,21,42.99749155138765,-78.78845150278715
615,b1917,19,6,42.99749155138765,-78.78845150278715
616,b1918,19,15,42.99749155138765,-78.78845150278715
617,b1919,19,8,42.99749155138765,-78.78845150278715
618,b19110,21,2,42.99749155138765,-78.78845150278715
619,b19111,24,9,42.99749155138765,-78.78845150278715
620,b19112,18,12,42.99749155138765,-78.78845150278715
621,b19113,21,7,42.99749155138765,-78.78845150278715
622,b19114,23,28,42.99749155138765,-78.78845150278715
623,b19115,18,20,42.99749155138765,-78.78845150278715
624,b19116,24,21,42.99749155138765,-78.78845150278715
625,b19117,22,10,42.99749155138765,-78.78845150278715
626,b19118,24,24,42.99749155138765,-78.78845150278715
627,b19119,23,25,42.99749155138765,-78.78845150278715
628,b19120,18,0,42.99749155138765,-78.78845150278715
629,b19121,19,3,42.99749155138765,-78.78845150278715
630,b19122,21,1,42.99749155138765,-78.78845150278715
631,b19123,18,13,42.99749155138765,-78.78845150278715
632,b19124,22,12,42.99749155138765,-78.78845150278715
633,b19125,23,15,42.99749155138765,-78.78845150278715
634,b19126,20,27,42.99749155138765,-78.78845150278715
635,b19127,17,2,42.99749155138765,-78.78845150278715
636,b19128,18,24,42.99749155138765,-78.78845150278715
637,b19129,18,15,42.99749155138765,-78.78845150278715
638,b19130,20,5,42.99749155138765,-78.78845150278715
639,b19131,17,14,42.99749155138765,-78.78845150278715
640,b2010,24,6,42.99641273008582,-78.7898997776938
641,b2011,19,21,42.99641273008582,-78.7898997776938
642,b2012,25,7,42.99641273008582,-78.7898997776938
643,b2013,22,30,42.99641273008582,-78.7898997776938
644,b2014,19,22,42.99641273008582,-78.7898997776938
645,b2015,22,7,42.99641273008582,-78.7898997776938
646,b2016,22,26,42.99641273008582,-78.7898997776938
647,b2017,22,22,42.99641273008582,-78.7898997776938
648,b2018,18,29,42.99641273008582,-78.7898997776938
649,b2019,25,5,42.99641273008582,-78.7898997776938
650,b20110,22,19,42.99641273008582,-78.7898997776938
651,b20111,17,10,42.99641273008582,-78.7898997776938
652,b20112,24,30,42.99641273008582,-78.7898997776938
653,b20113,19,19,42.99641273008582,-78.7898997776938
654,b20114,19,21,42.99641273008582,-78.7898997776938
655,b20115,23,30,42.99641273008582,-78.7898997776938
656,b20116,18,29,42.99641273008582,-78.7898997776938
657,b20117,24,7,42.99641273008582,-78.7898997776938
658,b20118,22,29,42.99641273008582,-78.7898997776938
659,b20119,18,19,42.99641273008582,-78.7898997776938
660,b20120,25,16,42.99641273008582,-78.7898997776938
661,b20121,18,26,42.99641273008582,-78.7898997776938
662,b20122,24,5,42.99641273008582,-78.7898997776938
663,b20123,23,13,42.99641273008582,-78.7898997776938
664,b20124,19,7,42.99641273008582,-78.7898997776938
665,b20125,23,22,42.99641273008582,-78.7898997776938
666,b20126,21,9,42.99641273008582,-78.7898997776938
667,b20127,21,23,42.99641273008582,-78.7898997776938
668,b20128,22,24,42.99641273008582,-78.7898997776938
669,b20129,22,1,42.99641273008582,-78.7898997776938
670,b20130,21,16,42.99641273008582,-78.7898997776938
671,b20131,23,20,42.99641273008582,-78.7898997776938
672,b2110,20,0,42.99784674266006,-78.78553520240412
673,b2111,22,3,42.99784674266006,-78.78553520240412
674,b2112,25,25,42.99784674266006,-78.78553520240412
675,b2113,22,11,42.99784674266006,-78.78553520240412
676,b2114,24,25,42.99784674266006,-78.78553520240412
677,b2115,19,19,42.99784674266006,-78.78553520240412
678,b2116,18,26,42.99784674266006,-78.78553520240412
679,b2117,24,1,42.99784674266006,-78.78553520240412
680,b2118,19,10,42.99784674266006,-78.78553520240412
681,b2119,19,27,42.99784674266006,-78.78553520240412
682,b21110,19,13,42.99784674266006,-78.78553520240412
683,b21111,19,1,42.99784674266006,-78.78553520240412
684,b21112,21,28,42.99784674266006,-78.78553520240412
685,b21113,21,1,42.99784674266006,-78.78553520240412
686,b21114,22,3,42.99784674266006,-78.78553520240412
687,b21115,23,13,42.99784674266006,-78.78553520240412
688,b21116,23,14,42.99784674266006,-78.78553520240412
689,b21117,20,17,42.99784674266006,-78.78553520240412
690,b21118,17,6,42.99784674266006,-78.78553520240412
691,b21119,19,15,42.99784674266006,-78.78553520240412
692,b21120,19,1,42.99784674266006,-78.78553520240412
693,b21121,22,11,42.99784674266006,-78.78553520240412
694,b21122,20,5,42.99784674266006,-78.78553520240412
695,b21123,24,9,42.99784674266006,-78.78553520240412
696,b21124,19,15,42.99784674266006,-78.78553520240412
697,b21125,19,4,42.99784674266006,-78.78553520240412
698,b21126,19,27,42.99784674266006,-78.78553520240412
699,b21127,19,17,42.99784674266006,-78.78553520240412
700,b21128,22,27,42.99784674266006,-78.78553520240412
701,b21129,23,11,42.99784674266006,-78.78553520240412
702,b21130,25,27,42.99784674266006,-78.78553520240412
703,b21131,20,24,42.99784674266006,-78.78553520240412
704,b2210,17,24,42.997018031210416,-78.78809986017593
705,b2211,18,27,42.997018031210416,-78.78809986017593
706,b2212,25,30,42.997018031210416,-78.78809986017593
707,b2213,21,19,42.997018031210416,-78.78809986017593
708,b2214,25,17,42.997018031210416,-78.78809986017593
709,b2215,18,4,42.997018031210416,-78.78809986017593
710,b2216,21,2,42.997018031210416,-78.78809986017593
711,b2217,21,24,42.997018031210416,-78.78809986017593
712,b2218,21,19,42.997018031210416,-78.78809986017593
713,b2219,23,5,42.997018031210416,-78.78809986017593
714,b22110,20,16,42.997018031210416,-78.78809986017593
715,b22111,17,4,42.997018031210416,-78.78809986017593
716,b22112,18,4,42.997018031210416,-78.78809986017593
717,b22113,18,28,42.997018031210416,-78.78809986017593
718,b22114,21,8,42.997018031210416,-78.78809986017593
719,b22115,17,23,42.997018031210416,-78.78809986017593
720,b22116,21,19,42.997018031210416,-78.78809986017593
721,b22117,25,7,42.997018031210416,-78.78809986017593
722,b22118,17,14,42.997018031210416,-78.78809986017593
723,b22119,18,6,42.997018031210416,-78.78809986017593
724,b22120,21,28,42.997018031210416,-78.78809986017593
725,b22121,20,20,42.997018031210416,-78.78809986017593
726,b22122,20,13,42.997018031210416,-78.78809986017593
727,b22123,21,14,42.997018031210416,-78.78809986017593
728,b22124,25,8,42.997018031210416,-78.78809986017593
729,b22125,21,8,42.997018031210416,-78.78809986017593
730,b22126,24,3,42.997018031210416,-78.78809986017593
731,b22127,19,13,42.997018031210416,-78.78809986017593
732,b22128,21,19,42.997018031210416,-78.78809986017593
733,b22129,24,14,42.997018031210416,-78.78809986017593
734,b22130,18,29,42.997018031210416,-78.78809986017593
735,b22131,24,3,42.997018031210416,-78.78809986017593
736,b2310,17,3,42.997149839943646,-78.78887449657572
737,b2311,21,1,42.997149839943646,-78.78887449657572
738,b2312,22,13,42.997149839943646,-78.78887449657572
739,b2313,21,27,42.997149839943646,-78.78887449657572
740,b2314,21,15,42.997149839943646,-78.78887449657572
741,b2315,17,4,42.997149839943646,-78.78887449657572
742,b2316,19,12,42.997149839943646,-78.78887449657572
743,b2317,19,23,42.997149839943646,-78.78887449657572
744,b2318,20,12,42.997149839943646,-78.78887449657572
745,b2319,18,1,42.997149839943646,-78.78887449657572
746,b23110,21,21,42.997149839943646,-78.78887449657572
747,b23111,21,1,42.997149839943646,-78.78887449657572
748,b23112,21,24,42.997149839943646,-78.78887449657572
749,b23113,17,21,42.997149839943646,-78.78887449657572
750,b23114,19,1,42.997149839943646,-78.78887449657572
751,b23115,18,1,42.997149839943646,-78.78887449657572
752,b23116,23,3,42.997149839943646,-78.78887449657572
753,b23117,23,15,42.997149839943646,-78.78887449657572
754,b23118,17,21,42.997149839943646,-78.78887449657572
755,b23119,19,23,42.997149839943646,-78.78887449657572
756,b23120,19,7,42.997149839943646,-78.78887449657572
757,b23121,18,13,42.997149839943646,-78.78887449657572
758,b23122,19,27,42.997149839943646,-78.78887449657572
759,b23123,21,6,42.997149839943646,-78.78887449657572
760,b23124,19,22,42.997149839943646,-78.78887449657572
761,b23125,21,27,42.997149839943646,-78.78887449657572
762,b23126,21,23,42.997149839943646,-78.78887449657572
763,b23127,24,0,42.997149839943646,-78.78887449657572
764,b23128,19,20,42.997149839943646,-78.78887449657572
765,b23129,20,21,42.997149839943646,-78.78887449657572
766,b23130,22,6,42.997149839943646,-78.78887449657572
767,b23131,20,30,42.997149839943646,-78.78887449657572
768,b2410,20,25,42.99659336366013,-78.78884656823723
769,b2411,18,4,42.99659336366013,-78.78884656823723
770,b2412,20,1,42.99659336366013,-78.78884656823723
771,b2413,21,19,42.99659336366013,-78.78884656823723
772,b2414,23,27,42.99659336366013,-78.78884656823723
773,b2415,18,0,42.99659336366013,-78.78884656823723
774,b2416,20,0,42.99659336366013,-78.78884656823723
775,b2417,20,8,42.99659336366013,-78.78884656823723
776,b2418,23,30,42.99659336366013,-78.78884656823723
777,b2419,19,14,42.99659336366013,-78.78884656823723
778,b24110,23,25,42.99659336366013,-78.78884656823723
779,b24111,21,6,42.99659336366013,-78.78884656823723
780,b24112,18,30,42.99659336366013,-78.78884656823723
781,b24113,17,28,42.99659336366013,-78.78884656823723
782,b24114,19,11,42.99659336366013,-78.78884656823723
783,b24115,20,29,42.99659336366013,-78.78884656823723
784,b24116,20,21,42.99659336366013,-78.78884656823723
785,b24117,19,4,42.99659336366013,-78.78884656823723
786,b24118,18,7,42.99659336366013,-78.78884656823723
787,b24119,21,1,42.99659336366013,-78.78884656823723
788,b24120,21,4,42.99659336366013,-78.78884656823723
789,b24121,18,26,42.99659336366013,-78.78884656823723
790,b24122,23,22,42.99659336366013,-78.78884656823723
791,b24123,17,9,42.99659336366013,-78.78884656823723
792,b24124,22,7,42.99659336366013,-78.78884656823723
793,b24125,22,11,42.99659336366013,-78.78884656823723
794,b24126,22,7,42.99659336366013,-78.78884656823723
795,b24127,20,15,42.99659336366013,-78.78884656823723
796,b24128,21,7,42.99659336366013,-78.78884656823723
797,b24129,23,25,42.99659336366013,-78.78884656823723
798,b24130,22,0,42.99659336366013,-78.78884656823723
799,b24131,19,0,42.99659336366013,-78.78884656823723
800,b2510,24,28,42.99946125044275,-78.79523777808136
801,b2511,19,22,42.99946125044275,-78.79523777808136
802,b2512,17,27,42.99946125044275,-78.79523777808136
803,b2513,21,26,42.99946125044275,-78.79523777808136
804,b2514,18,1,42.99946125044275,-78.79523777808136
805,b2515,20,0,42.99946125044275,-78.79523777808136
806,b2516,23,8,42.99946125044275,-78.79523777808136
807,b2517,19,4,42.99946125044275,-78.79523777808136
808,b2518,18,11,42.99946125044275,-78.79523777808136
809,b2519,17,21,42.99946125044275,-78.79523777808136
810,b25110,19,5,42.99946125044275,-78.79523777808136
811,b25111,18,30,42.99946125044275,-78.79523777808136
812,b25112,21,6,42.99946125044275,-78.79523777808136
813,b25113,24,19,42.99946125044275,-78.79523777808136
814,b25114,25,8,42.99946125044275,-78.79523777808136
815,b25115,22,2,42.99946125044275,-78.79523777808136
816,b25116,19,30,42.99946125044275,-78.79523777808136
817,b25117,19,30,42.99946125044275,-78.79523777808136
818,b25118,19,25,42.99946125044275,-78.79523777808136
819,b25119,22,18,42.99946125044275,-78.79523777808136
820,b25120,23,1,42.99946125044275,-78.79523777808136
821,b25121,17,1,42.99946125044275,-78.79523777808136
822,b25122,21,27,42.99946125044275,-78.79523777808136
823,b25123,19,0,42.99946125044275,-78.79523777808136
824,b25124,20,28,42.99946125044275,-78.79523777808136
825,b25125,19,21,42.99946125044275,-78.79523777808136
826,b25126,18,18,42.99946125044275,-78.79523777808136
827,b25127,21,4,42.99946125044275,-78.79523777808136
828,b25128,24,21,42.99946125044275,-78.79523777808136
829,b25129,18,24,42.99946125044275,-78.79523777808136
830,b25130,19,9,42.99946125044275,-78.79523777808136
831,b25131,25,23,42.99946125044275,-78.79523777808136
832,b2610,22,15,42.99786147932075,-78.79480151705934
833,b2611,20,3,42.99786147932075,-78.79480151705934
834,b2612,18,29,42.99786147932075,-78.79480151705934
835,b2613,18,0,42.99786147932075,-78.79480151705934
836,b2614,24,26,42.99786147932075,-78.79480151705934
837,b2615,20,9,42.99786147932075,-78.79480151705934
838,b2616,23,1,42.99786147932075,-78.79480151705934
839,b2617,18,6,42.99786147932075,-78.79480151705934
840,b2618,23,15,42.99786147932075,-78.79480151705934
841,b2619,20,29,42.99786147932075,-78.79480151705934
842,b26110,17,8,42.99786147932075,-78.79480151705934
843,b26111,17,7,42.99786147932075,-78.79480151705934
844,b26112,21,0,42.99786147932075,-78.79480151705934
845,b26113,20,22,42.99786147932075,-78.79480151705934
846,b26114,25,14,42.99786147932075,-78.79480151705934
847,b26115,17,9,42.99786147932075,-78.79480151705934
848,b26116,18,26,42.99786147932075,-78.79480151705934
